x,Position,Candidate Name,Votes,Votes %,Party,AC
1,1,Kedar Prasad Gupta,"73,227",42.3%,Bharatiya Janta Party
2,2,Manoj Kumar Singh,"61,657",35.6%,Janata Dal (United)
3,3,Mrityunjay Kumar,"4,705",2.7%,Samajwadi Party
4,4,Abdul Gaffar,"4,487",2.6%,Communist Party Of India (MARXIST)
5,5,Pramod Kumar,"2,233",1.3%,Marxist Communist Party Of India (United)
6,6,Bimaleshwar Prasad,"1,977",1.1%,Swabhiman Party
7,7,Ramneresh Yadav,"1,964",1.1%,Bahujan Mukti Party
8,8,Jay Chand Singh,"1,464",0.9%,Independent
9,9,Dr Santosh Kumar,"1,453",0.8%,Independent
10,10,Abhay Kumar,"1,428",0.8%,Independent
11,11,Akbar Ali Parwez,"1,386",0.8%,Jan Adhikar Party (Loktantrik)
12,12,Pooja Kumari,"1,358",0.8%,Rashtravadi Janata Party
13,13,Birendra Kumar @ Birendra Kumar Vishwas,"1,328",0.8%,Independent
14,14,Shivchandra Pandit,"1,225",0.7%,Bahujan Kranti Party (Marxwad-Ambedkarwad)
15,15,Sakal Balmua,"1,186",0.7%,National Janta Party (Indian)
16,16,Mohammad Mofiz,"1,089",0.6%,Independent
17,17,Sanjay Thakur,"1,066",0.6%,Akhil Bhartiya Mithila Party
18,18,Lakshuman Prasad Sharan Urf Lakshman Mahto,916,0.5%,Independent
19,19,Sarjit Suman Urf Surjit Kumar Sahahi,905,0.5%,Independent
20,20,Kumar Vijay,883,0.5%,Nationalist Congress Party
21,21,Raja Kumar,659,0.4%,Bharat Nirman Party
22,22,Asrafi Sahni,639,0.4%,Sarvajan Kalyan Loktantrik Party
23,23,Uttam Pandey,638,0.4%,Bahujan Samaj Party
24,24,Subodh Paswan,566,0.3%,Independent
25,25,Alok Kumar Singh,539,0.3%,Bajjikanchal Vikas Party
26,26,Dina Nath Prasad Singh,512,0.3%,Rashtriya Samanta Dal
27,27,Mukesh Kumar Singh,505,0.3%,Independent
28,28,Dinesh Kumar Rai,483,0.3%,Independent
29,29,Dilip Kumar Choudhary,412,0.2%,Independent
30,30,Jamil Ahmad,411,0.2%,Garib Janta Dal (Secular)
